Episode,Reward,Num_Actions
61027,27.600000000000012,15
61028,-285.0000000000003,50
61029,-50.80000000000001,29
61030,69.8,7
61031,-270.0000000000002,50
61032,-65.00000000000006,33
61033,65.0,8
61034,-30.199999999999957,26
61035,-280.0000000000003,50
61036,69.8,7
61037,-270.0000000000002,50
61038,31.200000000000003,14
61039,40.80000000000001,12
61040,-65.60000000000002,30
61041,-12.199999999999974,22
61042,65.0,8
61043,-104.2000000000001,37
61044,-285.0000000000002,50
61045,84.19999999999999,4
61046,-265.0000000000002,50
61047,-280.0000000000002,50
61048,-270.0000000000002,50
61049,-285.0000000000003,50
61050,-133.2000000000002,42
61051,-285.0000000000002,50
61052,-280.0000000000003,50
61053,-285.0000000000003,50
61054,-75.00000000000006,33
61055,-150.20000000000022,44
61056,-255.00000000000026,50
61057,43.2,11
61058,-7.599999999999966,20
61059,65.0,8
61060,-280.0000000000002,50
61061,-285.0000000000003,50
61062,67.2,6
61063,-285.0000000000002,50
61064,-26.999999999999957,23
61065,-174.20000000000022,49
61066,65.0,8
61067,65.0,8
61068,11.800000000000026,17
61069,-132.80000000000018,44
61070,-280.0000000000002,50
61071,-19.799999999999955,21
61072,-87.00000000000007,35
61073,-265.0000000000002,50
61074,-36.19999999999999,27
61075,-270.0000000000002,50
61076,-285.0000000000002,50
61077,-285.0000000000002,50
61078,16.80000000000001,17
61079,-16.99999999999997,23
61080,-275.0000000000002,50
61081,-270.0000000000002,50
61082,-280.0000000000002,50
61083,-270.0000000000002,50
61084,-295.0000000000003,50
61085,43.2,11
61086,65.0,8
61087,31.200000000000003,14
61088,-290.0000000000003,50
61089,31.200000000000003,14
61090,26.400000000000006,15
61091,74.6,6
61092,-270.0000000000002,50
61093,-285.0000000000002,50
61094,-126.00000000000013,40
61095,26.400000000000006,15
61096,-280.0000000000002,50
61097,21.60000000000001,16
61098,-280.0000000000003,50
61099,-290.0000000000002,50
61100,-290.0000000000003,50
61101,-280.0000000000003,50
61102,-280.0000000000003,50
61103,-300.0000000000003,50
61104,65.0,8
61105,-275.0000000000002,50
61106,-285.0000000000002,50
61107,-65.40000000000003,31
61108,69.8,7
61109,42.00000000000001,12
61110,-285.0000000000003,50
61111,-275.0000000000002,50
61112,69.8,7
61113,69.8,7
61114,4.600000000000023,18
61115,-285.0000000000003,50
61116,-104.00000000000014,38
61117,-285.0000000000002,50
61118,27.400000000000023,14
61119,74.6,6
61120,-285.0000000000002,50
61121,31.200000000000003,14
61122,-260.0000000000002,50
61123,-280.0000000000003,50
61124,26.40000000000002,15
61125,-166.8000000000002,49
61126,-295.0000000000002,50
61127,-265.0000000000002,50
61128,-285.0000000000002,50
61129,-270.0000000000002,50
61130,-280.0000000000003,50
61131,-275.0000000000002,50
61132,-74.60000000000005,35
61133,-1.3999999999999744,20
61134,-275.0000000000002,50
61135,-280.0000000000002,50
61136,-290.0000000000002,50
61137,45.800000000000004,12
61138,17.000000000000014,18
61139,-270.0000000000002,50
61140,43.2,11
61141,-29.399999999999963,23
61142,-295.0000000000003,50
61143,65.0,8
61144,-255.00000000000026,50
61145,45.60000000000001,11
61146,-280.0000000000002,50
61147,-275.0000000000002,50
61148,-113.60000000000014,40
61149,-70.40000000000003,31
61150,-65.60000000000002,30
61151,-275.0000000000002,50
61152,-280.0000000000002,50
61153,-275.0000000000002,50
61154,-285.0000000000002,50
61155,40.80000000000001,12
61156,-84.60000000000008,35
61157,-270.0000000000002,50
61158,-275.0000000000003,50
61159,28.80000000000001,14
61160,16.80000000000001,17
61161,-285.0000000000002,50
61162,-275.0000000000002,50
61163,-270.0000000000002,50
61164,25.00000000000003,14
61165,-270.0000000000002,50
61166,-265.0000000000002,50
61167,-59.0,32
61168,-270.0000000000002,50
61169,-285.0000000000002,50
61170,-275.0000000000002,50
61171,-146.00000000000017,47
61172,-285.0000000000003,50
61173,-113.80000000000013,39
61174,74.6,6
61175,40.80000000000001,12
61176,19.00000000000003,15
61177,-270.0000000000002,50
61178,-285.0000000000002,50
61179,16.600000000000023,16
61180,-280.0000000000003,50
61181,-280.0000000000002,50
61182,-41.19999999999999,27
61183,45.60000000000001,11
61184,46.80000000000001,11
61185,46.80000000000001,11
61186,16.600000000000023,16
61187,46.80000000000001,11
61188,69.8,7
61189,69.8,7
61190,-280.0000000000002,50
61191,-285.0000000000002,50
61192,10.600000000000023,17
61193,7.200000000000017,19
61194,-167.80000000000027,50
61195,-280.0000000000002,50
61196,-280.0000000000002,50
61197,16.600000000000023,16
61198,-51.0,28
61199,-7.599999999999966,20
61200,-113.80000000000013,39
61201,-75.20000000000005,32
61202,-285.0000000000002,50
61203,-36.599999999999966,25
61204,-270.0000000000002,50
61205,74.6,6
61206,-280.0000000000002,50
61207,-275.0000000000002,50
61208,52.80000000000001,9
61209,-285.0000000000002,50
61210,55.2,9
61211,-121.20000000000014,39
61212,-285.0000000000003,50
61213,7.000000000000014,18
61214,-128.00000000000017,43
61215,-280.0000000000002,50
61216,60.0,8
61217,-295.0000000000003,50
61218,60.0,8
61219,-285.0000000000003,50
61220,-270.0000000000002,50
61221,-41.19999999999999,27
61222,-280.0000000000003,50
61223,-270.0000000000002,50
61224,-74.00000000000003,32
61225,11.600000000000023,16
61226,-16.99999999999997,23
61227,-280.0000000000003,50
61228,42.00000000000001,12
61229,-34.199999999999946,24
61230,-280.0000000000002,50
61231,-275.0000000000002,50
61232,-260.0000000000002,50
61233,-270.0000000000002,50
61234,-50.80000000000001,29
61235,-166.60000000000022,50
61236,-275.0000000000003,50
61237,-4.999999999999957,20
61238,-51.0,28
61239,-117.40000000000012,40
61240,84.19999999999999,4
61241,-103.00000000000011,37
61242,-12.399999999999963,21
61243,-2.7999999999999687,19
61244,-285.0000000000002,50
61245,-285.0000000000002,50
61246,-275.0000000000002,50
61247,-270.0000000000002,50
61248,-41.39999999999998,26
61249,-81.40000000000003,32
61250,-290.0000000000003,50
61251,-290.0000000000003,50
61252,-265.0000000000002,50
61253,-280.0000000000002,50
61254,-290.0000000000003,50
61255,-169.40000000000026,48
61256,65.0,8
61257,69.8,7
61258,-1.5999999999999772,19
61259,-270.0000000000002,50
61260,-290.0000000000003,50
61261,-285.0000000000002,50
61262,-285.0000000000002,50
61263,-290.0000000000003,50
61264,-270.0000000000002,50
61265,-133.40000000000018,41
61266,-285.0000000000002,50
61267,-280.0000000000002,50
61268,9.600000000000023,18
61269,-280.0000000000002,50
61270,-290.0000000000002,50
61271,-174.00000000000023,50
61272,-46.19999999999999,27
61273,-290.0000000000002,50
61274,-84.80000000000007,34
61275,-285.0000000000002,50
61276,-290.0000000000003,50
61277,-280.0000000000002,50
61278,-275.0000000000002,50
61279,-280.0000000000003,50
61280,-290.0000000000002,50
61281,-285.0000000000002,50
61282,36.00000000000001,13
61283,-280.0000000000002,50
61284,-290.0000000000003,50
61285,-275.0000000000002,50
61286,-16.99999999999997,23
61287,2.2000000000000313,19
61288,-285.0000000000002,50
61289,-280.0000000000002,50
61290,-108.80000000000013,39
61291,-290.0000000000003,50
61292,-108.60000000000014,40
61293,-280.0000000000003,50
61294,36.20000000000001,14
61295,-64.20000000000002,31
61296,-265.0000000000002,50
61297,-285.0000000000002,50
61298,51.60000000000001,10
61299,-270.0000000000002,50
61300,-123.40000000000015,41
61301,-285.0000000000002,50
61302,84.19999999999999,4
61303,-285.0000000000003,50
61304,-280.0000000000002,50
61305,-285.0000000000002,50
61306,50.400000000000006,10
61307,-26.999999999999957,23
61308,-280.0000000000002,50
61309,62.400000000000006,7
61310,-275.0000000000002,50
61311,-79.40000000000006,36
61312,-275.0000000000002,50
61313,8.400000000000023,19
61314,-290.0000000000002,50
61315,-265.0000000000002,50
61316,32.20000000000002,13
61317,-275.0000000000002,50
61318,21.600000000000023,16
61319,-265.0000000000002,50
61320,21.60000000000001,16
61321,21.40000000000002,15
61322,11.800000000000011,17
61323,-35.19999999999996,26
61324,60.0,8
61325,-89.80000000000007,34
61326,-285.0000000000002,50
61327,-290.0000000000003,50
61328,-285.0000000000002,50
61329,9.200000000000031,16
61330,9.200000000000031,16
61331,-8.999999999999957,19
61332,-128.60000000000016,40
61333,-280.0000000000002,50
61334,-275.0000000000002,50
61335,-270.0000000000002,50
61336,-275.0000000000003,50
61337,42.00000000000001,12
61338,60.0,8
61339,18.800000000000026,14
61340,-46.19999999999999,27
61341,-290.0000000000002,50
61342,-290.0000000000002,50
61343,-280.0000000000002,50
61344,60.0,8
61345,-285.0000000000003,50
61346,-285.0000000000002,50
61347,36.00000000000001,13
61348,-270.0000000000002,50
61349,-275.0000000000003,50
61350,-57.0,29
61351,-12.599999999999966,20
61352,-290.0000000000002,50
61353,-270.0000000000002,50
61354,55.2,9
61355,-25.599999999999948,24
61356,-275.0000000000002,50
61357,-280.0000000000002,50
61358,-270.0000000000002,50
61359,-280.0000000000002,50
61360,-11.999999999999972,23
61361,-275.0000000000003,50
61362,-275.0000000000002,50
61363,26.200000000000017,14
61364,7.000000000000028,18
61365,-280.0000000000002,50
61366,-280.0000000000002,50
61367,-285.0000000000002,50
61368,-285.0000000000002,50
61369,40.80000000000001,12
61370,-98.20000000000007,36
61371,-275.0000000000002,50
61372,-255.00000000000023,50
61373,-285.0000000000002,50
61374,-275.0000000000002,50
61375,-164.6000000000002,47
61376,-285.0000000000002,50
61377,-285.0000000000002,50
61378,-285.0000000000002,50
61379,-295.0000000000002,50
61380,-0.39999999999996305,18
61381,60.0,8
61382,60.0,8
61383,-275.0000000000002,50
61384,-290.0000000000003,50
61385,-67.60000000000004,32
61386,-275.0000000000002,50
61387,-12.199999999999974,22
61388,-280.0000000000002,50
61389,-275.0000000000002,50
61390,-46.0,28
61391,-265.0000000000002,50
61392,-275.0000000000002,50
61393,-265.0000000000002,50
61394,-31.19999999999996,27
61395,-265.0000000000002,50
61396,-94.40000000000012,36
61397,-31.799999999999955,24
61398,-285.0000000000002,50
61399,-270.0000000000002,50
61400,-280.0000000000002,50
61401,-21.99999999999997,23
61402,-280.0000000000002,50
61403,-270.0000000000002,50
61404,-46.0,28
61405,37.2,13
61406,-165.6000000000002,49
61407,-280.0000000000002,50
61408,-280.0000000000002,50
61409,-265.0000000000002,50
61410,-275.0000000000003,50
61411,-270.0000000000002,50
61412,-285.0000000000002,50
61413,-270.0000000000002,50
61414,-285.0000000000002,50
61415,-285.0000000000003,50
61416,-275.0000000000002,50
61417,26.200000000000017,14
61418,-275.0000000000002,50
61419,-31.799999999999955,24
61420,-270.0000000000002,50
61421,-104.00000000000011,38
61422,-285.0000000000002,50
61423,-285.0000000000002,50
61424,-285.0000000000002,50
61425,-152.4000000000002,46
61426,-280.0000000000002,50
61427,-138.0000000000002,43
61428,-275.0000000000002,50
61429,-285.0000000000003,50
61430,65.0,8
61431,-290.0000000000002,50
61432,-280.0000000000002,50
61433,-280.0000000000002,50
61434,-285.0000000000002,50
61435,-70.20000000000005,32
61436,-290.0000000000002,50
61437,-132.00000000000017,42
61438,-275.0000000000002,50
61439,-270.0000000000002,50
61440,-285.0000000000002,50
61441,2.000000000000014,18
61442,-285.0000000000002,50
61443,-179.20000000000022,49
61444,-285.0000000000003,50
61445,-270.0000000000002,50
61446,55.199999999999996,9
61447,-275.0000000000002,50
61448,-265.0000000000002,50
61449,65.0,8
61450,55.199999999999996,9
61451,-285.0000000000003,50
61452,-138.0000000000002,43
61453,-280.0000000000003,50
61454,55.4,10
61455,-82.20000000000006,34
61456,-10.19999999999996,19
61457,-107.40000000000012,40
61458,-80.00000000000006,33
61459,-58.000000000000014,30
61460,-275.0000000000002,50
61461,-144.20000000000016,43
61462,65.0,8
61463,-87.20000000000006,34
61464,-58.2,29
61465,-280.0000000000002,50
61466,-280.0000000000003,50
61467,31.200000000000017,14
61468,55.4,10
61469,-21.399999999999963,26
61470,-0.19999999999997442,19
61471,46.80000000000001,11
61472,74.6,6
61473,74.6,6
61474,23.800000000000026,14
61475,-275.0000000000002,50
61476,-152.20000000000022,47
61477,-280.0000000000002,50
61478,36.000000000000014,13
61479,74.6,6
61480,-81.20000000000005,33
61481,-285.0000000000002,50
61482,74.6,6
61483,74.6,6
61484,-161.20000000000016,46
61485,-285.0000000000002,50
61486,74.6,6
61487,-128.40000000000015,41
61488,-280.0000000000002,50
61489,74.6,6
61490,-280.0000000000002,50
61491,51.60000000000001,10
61492,74.6,6
61493,-290.0000000000002,50
61494,-280.0000000000002,50
61495,-16.99999999999997,23
61496,74.6,6
61497,-285.0000000000002,50
61498,74.6,6
61499,16.800000000000026,17
61500,-118.80000000000015,39
61501,40.60000000000001,11
61502,-50.80000000000001,29
61503,-46.19999999999999,27
61504,74.6,6
61505,-106.6000000000001,37
61506,74.6,6
61507,-99.00000000000009,38
61508,-280.0000000000002,50
61509,52.80000000000001,9
61510,-51.0,28
61511,74.6,6
61512,-2.59999999999998,20
61513,-2.1999999999999744,22
61514,74.6,6
61515,51.60000000000001,10
61516,-118.60000000000014,40
61517,-30.399999999999945,25
61518,-295.0000000000003,50
61519,74.6,6
61520,-290.0000000000002,50
61521,74.6,6
61522,52.80000000000001,9
61523,-89.60000000000008,35
61524,-89.2000000000001,37
61525,74.6,6
61526,-84.60000000000008,35
61527,-285.0000000000002,50
61528,74.6,6
61529,25.00000000000003,14
61530,-280.0000000000002,50
61531,-275.0000000000002,50
61532,31.000000000000014,13
61533,79.39999999999999,5
61534,50.4,10
61535,-2.59999999999998,20
61536,-2.599999999999966,20
61537,-280.0000000000002,50
61538,51.60000000000001,10
61539,51.60000000000001,10
61540,-280.0000000000003,50
61541,-142.80000000000018,44
61542,-285.0000000000003,50
61543,-143.0000000000002,43
61544,-290.0000000000003,50
61545,-19.799999999999955,21
61546,-270.0000000000002,50
61547,-152.4000000000002,46
61548,-290.0000000000003,50
61549,51.60000000000001,10
61550,-280.0000000000002,50
61551,-36.39999999999998,26
61552,-153.40000000000018,47
61553,-270.0000000000002,50
61554,50.6,11
61555,-38.59999999999995,27
61556,51.60000000000001,10
61557,-280.0000000000003,50
61558,26.400000000000006,15
61559,-280.0000000000002,50
61560,-176.60000000000022,50
61561,-21.599999999999966,25
61562,-156.80000000000024,49
61563,-285.0000000000003,50
61564,-280.0000000000002,50
61565,-58.2,29
61566,-118.80000000000015,39
61567,-280.0000000000003,50
61568,-36.39999999999998,26
61569,-280.0000000000002,50
61570,-265.0000000000002,50
61571,-275.0000000000002,50
61572,-275.0000000000003,50
61573,55.199999999999996,9
61574,-171.60000000000022,50
61575,-275.0000000000002,50
61576,65.0,8
61577,-290.0000000000002,50
61578,-280.0000000000003,50
61579,-270.0000000000002,50
61580,-275.0000000000002,50
61581,-36.599999999999994,25
61582,-280.0000000000002,50
61583,-157.40000000000018,46
61584,-275.0000000000002,50
61585,36.20000000000001,14
61586,-290.0000000000002,50
61587,-285.0000000000002,50
61588,40.60000000000001,11
61589,-118.60000000000014,40
61590,-280.0000000000002,50
61591,-280.0000000000003,50
61592,-166.20000000000022,46
61593,-270.0000000000002,50
61594,-67.80000000000003,31
61595,-265.0000000000002,50
61596,9.40000000000002,17
61597,-280.0000000000002,50
61598,69.8,7
61599,-270.0000000000002,50
61600,-285.0000000000003,50
61601,-285.0000000000002,50
61602,-74.80000000000007,34
61603,-270.0000000000002,50
61604,-270.0000000000002,50
61605,-280.0000000000002,50
61606,-280.0000000000002,50
61607,-280.0000000000002,50
61608,-275.0000000000002,50
61609,-11.199999999999957,21
61610,-275.0000000000002,50
61611,-280.0000000000002,50
61612,-19.599999999999966,22
61613,-290.0000000000003,50
61614,-60.60000000000002,30
61615,-118.60000000000014,40
61616,-80.20000000000005,32
61617,-16.999999999999957,23
61618,-26.999999999999957,23
61619,-280.0000000000003,50
61620,-295.0000000000003,50
61621,-270.0000000000002,50
61622,-4.999999999999957,20
61623,-31.599999999999966,25
61624,-285.0000000000002,50
61625,12.000000000000014,18
61626,-118.20000000000016,42
61627,-280.0000000000002,50
61628,-270.0000000000002,50
61629,7.200000000000017,19
61630,-103.80000000000015,39
61631,-270.0000000000002,50
61632,-285.0000000000002,50
61633,-285.0000000000003,50
61634,-12.19999999999996,22
61635,21.60000000000001,16
61636,-113.80000000000013,39
61637,-270.0000000000002,50
61638,-270.0000000000002,50
61639,-280.0000000000002,50
61640,-270.0000000000002,50
61641,-290.0000000000002,50
61642,-7.599999999999966,20
61643,45.60000000000001,11
61644,-275.0000000000002,50
61645,-280.0000000000002,50
61646,-47.39999999999998,27
61647,-275.0000000000003,50
61648,-70.40000000000003,31
61649,-275.0000000000002,50
61650,-270.0000000000003,50
61651,-75.00000000000006,33
61652,14.000000000000014,15
61653,-127.00000000000014,42
61654,16.600000000000023,16
61655,-55.80000000000001,29
61656,-270.0000000000002,50
61657,-46.0,28
61658,-127.00000000000014,42
61659,-285.0000000000002,50
61660,-285.0000000000002,50
61661,-82.20000000000006,34
61662,-41.39999999999998,26
61663,-285.0000000000002,50
61664,-280.0000000000002,50
61665,31.400000000000006,15
61666,17.800000000000015,16
61667,42.00000000000001,12
61668,16.600000000000023,16
61669,22.400000000000023,14
61670,-295.0000000000003,50
61671,44.20000000000002,10
61672,55.4,10
61673,-285.0000000000002,50
61674,55.4,10
61675,-17.199999999999974,22
61676,65.0,8
61677,-275.0000000000003,50
61678,-275.0000000000002,50
61679,-270.0000000000002,50
61680,-295.0000000000002,50
61681,-285.0000000000002,50
61682,74.6,6
61683,-285.0000000000002,50
61684,74.6,6
61685,40.80000000000001,12
61686,-275.0000000000002,50
61687,7.000000000000028,18
61688,-290.0000000000002,50
61689,-260.0000000000002,50
61690,-270.0000000000002,50
61691,-285.0000000000002,50
61692,-275.0000000000002,50
61693,65.0,8
61694,64.79999999999998,7
61695,-270.0000000000002,50
61696,-270.0000000000002,50
61697,-280.0000000000003,50
61698,-79.80000000000007,34
61699,-70.20000000000005,32
61700,-285.0000000000003,50
61701,-270.0000000000002,50
